time,uncontrolled,pid,entro_core,hybrid
0.1,1.8296000000000001,1.8296000000000001,1.8308534691722398,1.8308534691722398
0.2,1.8587784,1.8587784,1.8655166407615518,1.8655166407615518
0.30000000000000004,1.8875144536000001,1.8875144536000001,1.9058833118620646,1.9058833118620646
0.4,1.9157882716744001,1.9157882716744001,1.9518044460226682,1.9518044460226682
0.5,1.9435808251156377,1.9435808251156377,2.003129150092764,2.003129150092764
0.6,1.9708739466629348,1.9708739466629348,2.0597048323121094,2.0597048323121094
0.7,1.997650331832623,1.997650331832623,2.1213773580023214,2.1213773580023214
0.7999999999999999,2.023893538967085,2.023893538967085,2.1879912029002577,2.1879912029002577
0.8999999999999999,2.0495879884198906,2.0495879884198906,2.2593896041736765,2.2593896041736765
0.9999999999999999,2.07471896089522,2.07471896089522,2.3354147091591155,2.3354147091591155
1.0999999999999999,2.099272594960148,2.099272594960148,2.4159077218608225,2.4159077218608225
1.2,2.123235883748817,2.123235883748817,2.500709047247775,2.500709047247775
1.3,2.146596670877964,2.146596670877964,2.5896584333833657,2.5896584333833657
1.4000000000000001,2.16934364559365,2.16934364559365,2.682595111419169,2.682595111419169
1.5000000000000002,2.191466337169429,2.191466337169429,2.779357933480433,2.779357933480433
1.6000000000000003,2.2129551085765224,2.2129551085765224,2.87978550846652,2.87978550846652
1.7000000000000004,2.2338011494468977,2.2338011494468977,2.983716335784601,2.983716335784601
1.8000000000000005,2.2539964683504183,2.2539964683504183,3.0,3.0
1.9000000000000006,2.2735338844075184,2.2735338844075184,3.0,3.0
2.0000000000000004,2.292407018259069,2.292407018259069,3.0,3.0
2.1000000000000005,2.3106102824153294,2.3106102824153294,3.0,3.0
2.2000000000000006,2.328138871006049,2.328138871006049,3.0,3.0
2.3000000000000007,2.3449887489539485,2.3449887489539485,3.0,3.0
2.400000000000001,2.361156640593936,2.361156640593936,3.0,3.0
2.500000000000001,2.3766400177605296,2.3766400177605296,3.0,3.0
2.600000000000001,2.391437087366031,2.391437087366031,3.0,3.0
2.700000000000001,2.4055467784920563,2.4055467784920563,3.0,3.0
2.800000000000001,2.418968729017069,2.418968729017069,3.0,3.0
2.9000000000000012,2.431703271802564,2.431703271802564,3.0,3.0
3.0000000000000013,2.443751420460547,2.443751420460547,3.0,3.0
3.1000000000000014,2.45511485472491,2.45511485472491,3.0,3.0
3.2000000000000015,2.4657959054492604,2.4657959054492604,3.0,3.0
3.3000000000000016,2.4757975392536746,2.4757975392536746,3.0,3.0
3.4000000000000017,2.485123342842747,2.485123342842747,3.0,3.0
3.5000000000000018,2.493777507017195,2.493777507017195,3.0,3.0
3.600000000000002,2.501764810401137,2.501764810401137,3.0,3.0
3.700000000000002,2.509090602906999,2.509090602906999,3.0,3.0
3.800000000000002,2.515760788959837,2.515760788959837,3.0,3.0
3.900000000000002,2.521781810502658,2.521781810502658,3.0,3.0
4.000000000000002,2.5271606298041203,2.5271606298041203,3.0,3.0
4.100000000000001,2.531904712089749,2.531904712089749,3.0,3.0
4.200000000000001,2.5360220080175755,2.5360220080175755,3.0,3.0
4.300000000000001,2.539520936018828,2.539520936018828,3.0,3.0
4.4,2.542410364524036,2.542410364524036,3.0,3.0
4.5,2.544699594094616,2.544699594094616,3.0,3.0
4.6,2.54639833947969,2.54639833947969,3.0,3.0
4.699999999999999,2.547516711617583,2.547516711617583,3.0,3.0
4.799999999999999,2.5480651996011003,2.5480651996011003,3.0,3.0
4.899999999999999,2.5480546526253463,2.5480546526253463,3.0,3.0
4.999999999999998,2.547496261936482,2.547496261936482,3.0,3.0
5.099999999999998,2.5464015427994586,2.5464015427994586,3.0,3.0
5.1999999999999975,2.544782316502376,2.544782316502376,3.0,3.0
5.299999999999997,2.5426506924147327,2.5426506924147327,3.0,3.0
5.399999999999997,2.5400190501164275,2.5400190501164275,3.0,3.0
5.4999999999999964,2.536900021613972,2.536900021613972,3.0,3.0
5.599999999999996,2.5333064736599518,2.5333064736599518,3.0,3.0
5.699999999999996,2.529251490191352,2.529251490191352,3.0,3.0
5.799999999999995,2.5247483549019325,2.5247483549019325,3.0,3.0
5.899999999999995,2.5198105339634,2.5198105339634,3.0,3.0
5.999999999999995,2.514451658909674,2.514451658909674,3.0,3.0
6.099999999999994,2.5086855096981133,2.5086855096981133,3.0,3.0
6.199999999999994,2.5025259979610857,2.5025259979610857,3.0,3.0
6.299999999999994,2.4959871504608375,2.4959871504608375,3.0,3.0
6.399999999999993,2.4890830927601337,2.4890830927601337,3.0,3.0
6.499999999999993,2.4818280331206837,2.4818280331206837,3.0,3.0
6.5999999999999925,2.474236246640902,2.474236246640902,3.0,3.0
6.699999999999992,2.466322059644075,2.466322059644075,3.0,3.0
6.799999999999992,2.4580998343275406,2.4580998343275406,3.0,3.0
6.8999999999999915,2.4495839536830095,2.4495839536830095,3.0,3.0
6.999999999999991,2.440788806697686,2.440788806697686,3.0,3.0
7.099999999999991,2.431728773845371,2.431728773845371,3.0,3.0
7.19999999999999,2.422418212876257,2.422418212876257,3.0,3.0
7.29999999999999,2.412871444913649,2.412871444913649,3.0,3.0
7.39999999999999,2.4031027408653793,2.4031027408653793,3.0,3.0
7.499999999999989,2.39312630815721,2.39312630815721,3.0,3.0
7.599999999999989,2.3829562777950466,2.3829562777950466,3.0,3.0
7.699999999999989,2.3726066917623316,2.3726066917623316,3.0,3.0
7.799999999999988,2.3620914907585084,2.3620914907585084,3.0,3.0
7.899999999999988,2.3514245022840035,2.3514245022840035,3.0,3.0
7.999999999999988,2.3406194290767046,2.3406194290767046,3.0,3.0
8.099999999999987,2.329689837904475,2.329689837904475,3.0,3.0
8.199999999999987,2.3186491487177854,2.3186491487177854,3.0,3.0
8.299999999999986,2.307510624166112,2.307510624166112,3.0,3.0
8.399999999999986,2.2962873594813056,2.2962873594813056,3.0,3.0
8.499999999999986,2.284992272730714,2.284992272730714,3.0,3.0
8.599999999999985,2.2736380954424034,2.2736380954424034,3.0,3.0
8.699999999999985,2.2622373636044166,2.2622373636044166,3.0,3.0
8.799999999999985,2.2508024090395855,2.2508024090395855,3.0,3.0
8.899999999999984,2.239345351157011,2.239345351157011,3.0,3.0
8.999999999999984,2.2278780890809315,2.2278780890809315,3.0,3.0
9.099999999999984,2.2164122941572924,2.2164122941572924,3.0,3.0
9.199999999999983,2.204959402837969,2.204959402837969,3.0,3.0
9.299999999999983,2.1935306099421936,2.1935306099421936,3.0,3.0
9.399999999999983,2.1821368622943917,2.1821368622943917,3.0,3.0
9.499999999999982,2.1707888527372514,2.1707888527372514,3.0,3.0
9.599999999999982,2.159497014518517,2.159497014518517,3.0,3.0
9.699999999999982,2.148271516049639,2.148271516049639,3.0,3.0
9.799999999999981,2.1371222560340883,2.1371222560340883,3.0,3.0
9.89999999999998,2.1260588589628147,2.1260588589628147,3.0,3.0
9.99999999999998,2.115090670974004,2.115090670974004,3.0,3.0
10.09999999999998,2.104226756073995,2.104226756073995,3.0,3.0
10.19999999999998,2.0934758927159125,2.0934758927159125,3.0,3.0
10.29999999999998,2.0828465707322756,2.0828465707322756,3.0,3.0
10.399999999999979,2.0723469886175794,2.0723469886175794,3.0,3.0
10.499999999999979,2.0619850511565594,2.0619850511565594,3.0,3.0
10.599999999999978,2.051768367393603,2.051768367393603,3.0,3.0
10.699999999999978,2.0417042489385127,2.0417042489385127,3.0,3.0
10.799999999999978,2.0317997086035855,2.0317997086035855,3.0,3.0
10.899999999999977,2.022061459366753,2.022061459366753,3.0,3.0
10.999999999999977,2.0124959136552905,2.0124959136552905,3.0,3.0
11.099999999999977,2.003109182944402,2.003109182944402,3.0,3.0
11.199999999999976,1.993907077664787,1.993907077664787,3.0,3.0
11.299999999999976,1.9848951074130994,1.9848951074130994,3.0,3.0
11.399999999999975,1.9760784814590324,1.9760784814590324,3.0,3.0
11.499999999999975,1.9674621095425877,1.9674621095425877,3.0,3.0
11.599999999999975,1.9590506029549293,1.9590506029549293,3.0,3.0
11.699999999999974,1.9508482758960692,1.9508482758960692,3.0,3.0
11.799999999999974,1.9428591471024903,1.9428591471024903,3.0,3.0
11.899999999999974,1.9350869417376804,1.9350869417376804,3.0,3.0
11.999999999999973,1.927535093538429,1.927535093538429,3.0,3.0
12.099999999999973,1.9202067472096243,1.9202067472096243,3.0,3.0
12.199999999999973,1.913104761060186,1.913104761060186,3.0,3.0
12.299999999999972,1.9062317098726762,1.9062317098726762,3.0,3.0
12.399999999999972,1.899589887999044,1.899589887999044,3.0,3.0
12.499999999999972,1.8931813126748855,1.8931813126748855,3.0,3.0
12.599999999999971,1.8870077275445352,1.8870077275445352,3.0,3.0
12.69999999999997,1.8810706063892473,1.8810706063892473,3.0,3.0
12.79999999999997,1.875371157050676,1.875371157050676,3.0,3.0
12.89999999999997,1.8699103255418255,1.8699103255418255,3.0,3.0
12.99999999999997,1.86468880033761,1.86468880033761,3.0,3.0
13.09999999999997,1.8597070168371415,1.8597070168371415,3.0,3.0
13.199999999999969,1.854965161989845,1.854965161989845,3.0,3.0
13.299999999999969,1.8504631790775048,1.8504631790775048,3.0,3.0
13.399999999999968,1.8462007726443337,1.8462007726443337,3.0,3.0
13.499999999999968,1.8421774135671818,1.8421774135671818,3.0,3.0
13.599999999999968,1.8383923442580057,1.8383923442580057,3.0,3.0
13.699999999999967,1.834844583990755,1.834844583990755,3.0,3.0
13.799999999999967,1.8315329343448588,1.8315329343448588,3.0,3.0
13.899999999999967,1.8284559847575355,1.8284559847575355,3.0,3.0
13.999999999999966,1.8256121181772011,1.8256121181772011,3.0,3.0
14.099999999999966,1.8229995168102964,1.8229995168102964,3.0,3.0
14.199999999999966,1.8206161679539192,1.8206161679539192,3.0,3.0
14.299999999999965,1.8184598699067158,1.8184598699067158,3.0,3.0
14.399999999999965,1.8165282379505496,1.8165282379505496,3.0,3.0
14.499999999999964,1.8148187103955564,1.8148187103955564,3.0,3.0
14.599999999999964,1.8133285546812674,1.8133285546812674,3.0,3.0
14.699999999999964,1.812054873526583,1.812054873526583,3.0,3.0
14.799999999999963,1.8109946111214654,1.8109946111214654,3.0,3.0
14.899999999999963,1.810144559353329,1.810144559353329,3.0,3.0
14.999999999999963,1.8095013640612019,1.8095013640612019,3.0,3.0
15.099999999999962,1.809061531310856,1.809061531310856,3.0,3.0
15.199999999999962,1.8088214336842063,1.8088214336842063,3.0,3.0
15.299999999999962,1.8087773165764054,1.8087773165764054,3.0,3.0
15.399999999999961,1.808925304494184,1.808925304494184,3.0,3.0
15.499999999999961,1.809261407349113,1.809261407349113,3.0,3.0
15.59999999999996,1.8097815267395942,1.8097815267395942,3.0,3.0
15.69999999999996,1.8104814622155263,1.8104814622155263,3.0,3.0
15.79999999999996,1.8113569175197242,1.8113569175197242,3.0,3.0
15.89999999999996,1.8124035068003184,1.8124035068003184,3.0,3.0
15.99999999999996,1.8136167607885003,1.8136167607885003,3.0,3.0
16.09999999999996,1.8149921329361303,1.8149921329361303,3.0,3.0
16.19999999999996,1.8165250055078714,1.8165250055078714,3.0,3.0
16.29999999999996,1.8182106956226698,1.8182106956226698,3.0,3.0
16.399999999999963,1.8200444612395497,1.8200444612395497,3.0,3.0
16.499999999999964,1.8220215070828523,1.8220215070828523,3.0,3.0
16.599999999999966,1.824136990502206,1.824136990502206,3.0,3.0
16.699999999999967,1.8263860272626704,1.8263860272626704,3.0,3.0
16.79999999999997,1.828763697260663,1.828763697260663,3.0,3.0
16.89999999999997,1.831265050161435,1.831265050161435,3.0,3.0
16.99999999999997,1.83388511095403,1.83388511095403,3.0,3.0
17.099999999999973,1.836618885419819,1.836618885419819,3.0,3.0
17.199999999999974,1.8394613655108727,1.8394613655108727,3.0,3.0
17.299999999999976,1.8424075346345943,1.8424075346345943,3.0,3.0
17.399999999999977,1.845452372841207,1.845452372841207,3.0,3.0
17.49999999999998,1.848590861910846,1.848590861910846,3.0,3.0
17.59999999999998,1.8518179903371814,1.8518179903371814,3.0,3.0
17.69999999999998,1.855128758204653,1.855128758204653,3.0,3.0
17.799999999999983,1.8585181819565706,1.8585181819565706,3.0,3.0
17.899999999999984,1.8619812990514932,1.8619812990514932,3.0,3.0
17.999999999999986,1.8655131725054659,1.8655131725054659,3.0,3.0
18.099999999999987,1.8691088953178536,1.8691088953178536,3.0,3.0
18.19999999999999,1.8727635947786758,1.8727635947786758,3.0,3.0
18.29999999999999,1.8764724366555028,1.8764724366555028,3.0,3.0
18.39999999999999,1.8802306292581377,1.8802306292581377,3.0,3.0
18.499999999999993,1.884033427379462,1.884033427379462,3.0,3.0
18.599999999999994,1.8878761361109802,1.8878761361109802,3.0,3.0
18.699999999999996,1.891754114531757,1.891754114531757,3.0,3.0
18.799999999999997,1.8956627792695864,1.8956627792695864,3.0,3.0
18.9,1.8995976079333898,1.8995976079333898,3.0,3.0
19.0,1.9035541424159839,1.9035541424159839,3.0,3.0
19.1,1.90752799206651,1.90752799206651,3.0,3.0
19.200000000000003,1.911514836731959,1.911514836731959,3.0,3.0
19.300000000000004,1.915510429667367,1.915510429667367,3.0,3.0
19.400000000000006,1.9195106003143996,1.9195106003143996,3.0,3.0
19.500000000000007,1.9235112569481772,1.9235112569481772,3.0,3.0
19.60000000000001,1.927508389192331,1.927508389192331,3.0,3.0
19.70000000000001,1.9314980704024094,1.9314980704024094,3.0,3.0
19.80000000000001,1.9354764599178838,1.9354764599178838,3.0,3.0
19.900000000000013,1.9394398051831307,1.9394398051831307,3.0,3.0
20.000000000000014,1.9433844437378898,1.9433844437378898,3.0,3.0
